id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
447,BCL0083,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,55,16,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3174332,101.2030277,64.25,3.41,Belum,-,-,Darlisman,06/01/2021 11:26,200000,10946.39,-,Brown (1997),media/1622616357879.jpg,media/1622616366799.jpg,media/1622616378428.jpg,media/1622723015329.jpg,
448,BCL0084,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,82,25,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3175638,101.2030904,66.46,3.4,Belum,-,-,Dafit,06/01/2021 11:30,200000,30067.86,-,Brown (1997),media/1622616461127.jpg,media/1622616470415.jpg,media/1622616443062.jpg,media/1622723133225.jpg,
449,BCL0085,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,49,15,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3175912,101.2030296,72.47,3.39,Belum,-,-,Ependi,06/01/2021 11:32,200000,8172.4,-,Brown (1997),media/1622616511454.jpg,media/1622616518890.jpg,media/1622616532277.jpg,media/1622723230747.jpg,
450,BCL0086,Keranji,Dialium indum,Pohon Dewasa,icon/mature_tree.svg,Not Evaluated,44,18,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3175927,101.203041,70.69,3.39,Belum,-,-,Dahlan,06/01/2021 11:35,200000,6224.27,-,Brown (1997),media/1622616580480.jpg,media/1622616594897.jpg,media/1622616572383.jpg,media/1622723384330.jpg,
451,BCL0087,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,74,26,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3179173,101.2030266,78.28,3.36,Belum,-,-,Risman,06/01/2021 11:38,200000,23190.48,-,Brown (1997),media/1622616700336.jpg,media/1622616708528.jpg,media/1622616721285.jpg,media/1622724289074.jpg,
452,BCL0088,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,62,16,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3179133,101.2030323,74.28,3.36,Belum,-,-,Wazar,06/01/2021 11:40,200000,14821.92,-,Brown (1997),media/1622616786500.jpg,media/1622616796803.jpg,media/1622616773315.jpg,media/1622724379893.jpg,
453,BCL0089,Patate,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,52,17,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3179171,101.2030513,74.69,3.36,Belum,-,-,Gusperi,06/01/2021 11:41,200000,9498.21,-,Brown (1997),media/1622616864595.jpg,media/1622616872899.jpg,media/1622616855811.jpg,media/1622724451072.jpg,
454,BCL0090,Kadondong,Spondias pinnata,Pohon Dewasa,icon/mature_tree.svg,Not Evaluated,46,18,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3180879,101.2031237,69.36,3.34,Belum,-,-,Parman,06/01/2021 11:43,200000,6965.15,-,Brown (1997),media/1622616949735.jpg,media/1622616958276.jpg,media/1622616940491.jpg,media/1622725448946.jpg,
455,BCL0091,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,81,23,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3181302,101.203162,64.32,3.34,Belum,-,-,Sahlan,06/01/2021 11:46,200000,29148.79,-,Brown (1997),media/1622617022717.jpg,media/1622617035945.jpg,media/1622617013126.jpg,media/1622725547282.jpg,
456,BCL0092,Gonggang,Cratoxylum spp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,60,17,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3180255,101.2031965,63.02,3.35,Belum,-,-,Darlisman,06/01/2021 11:47,200000,13641.94,-,Brown (1997),media/1622617092598.jpg,media/1622617100062.jpg,media/1622617114777.jpg,media/1622725688334.jpg,
457,BCL0093,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,55,22,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3179594,101.203232,61.63,3.36,Belum,-,-,Ependi,06/01/2021 11:50,200000,10946.39,-,Brown (1997),media/1622617151149.jpg,media/1622617159649.jpg,media/1622617172831.jpg,media/1622725850486.jpg,
458,BCL0094,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,62,16,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.317906,101.203261,64.87,3.37,Belum,-,-,Wazar,06/01/2021 11:40,200000,14821.92,-,Brown (1997),media/1622617241251.jpg,media/1622617255864.jpg,media/1622617226738.jpg,media/1622725936925.jpg,
459,NCL0095,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,65,23,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3178653,101.2033881,67.48,3.38,Belum,-,-,Risman,06/01/2021 11:55,200000,16704.14,-,Brown (1997),media/1622617316137.jpg,media/1622617326086.jpg,media/1622617339388.jpg,media/1622726040028.jpg,
460,BCL0096,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,18,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3178346,101.2034213,61.34,3.38,Belum,-,-,Parman,06/01/2021 11:58,200000,5205.91,-,Brown (1997),media/1622617382044.jpg,media/1622617390624.jpg,media/1622617372962.jpg,media/1622726144526.jpg,
461,BCL0097,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,60,18,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3179655,101.203563,68.91,3.37,Belum,-,-,Dafit,06/01/2021 12:03,200000,13641.94,-,Brown (1997),media/1622617446448.jpg,media/1622617455968.jpg,media/1622617438143.jpg,media/1622726225771.jpg,
462,BCL0098,Gonggang,Cratoxylum spp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,60,22,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.317883,101.2036644,68.87,3.38,Belum,-,-,Wazar,06/01/2021 12:06,200000,13641.94,-,Brown (1997),media/1622617518511.jpg,media/1622617527801.jpg,media/1622617550035.jpg,media/1622726345960.jpg,
463,BCL0099,Kolek Siminai,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,46,13,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3178037,101.2037294,60.48,3.39,Belum,-,-,Darlisman,06/01/2021 12:07,200000,6965.15,-,Brown (1997),media/1622617597790.jpg,media/1622617609212.jpg,media/1622617622559.jpg,media/1622726444745.jpg,
464,BCL0100,Durian Hutan,Durio carinatus,Pohon Dewasa,icon/mature_tree.svg,Not Defined,111,22,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.317783,101.2037386,62.26,3.4,Belum,-,-,Gusperi,06/01/2021 12:10,200000,64687.53,-,Brown (1997),media/1622617707169.jpg,media/1622617751599.jpg,media/1622617681557.jpg,media/1622726961120.jpg,
465,BCL0101,Pisang Pisang,Polyaltia lateriflora,Pohon Dewasa,icon/mature_tree.svg,Not Defined,52,25,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3176918,101.2037236,62.08,3.41,Belum,-,-,Risman,06/01/2021 12:13,200000,9498.21,-,Brown (1997),media/1622617797692.jpg,media/1622617808885.jpg,media/1622617824046.jpg,media/1622727054029.jpg,
466,BCL0102,Patatal,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,49,18,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3175936,101.2037371,58.91,3.42,Belum,-,-,Parman,06/01/2021 12:15,200000,8172.4,-,Brown (1997),media/1622617888722.jpg,media/1622617898689.jpg,media/1622617877840.jpg,media/1622727140380.jpg,
467,BCL0103,Kolek Minyak,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,92,28,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.317454,101.2036374,55.28,3.43,Belum,-,-,Wazar,06/01/2021 12:18,200000,40228.76,-,Brown (1997),media/1622617966443.jpg,media/1622617977726.jpg,media/1622617992052.jpg,media/1622727243499.jpg,
468,BCL0104,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,65,20,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3174327,101.2035891,56.24,3.43,Belum,-,-,Sahlan,06/01/2021 12:20,200000,16704.14,-,Brown (1997),media/1622618040368.jpg,media/1622618049625.jpg,media/1622618025044.jpg,media/1622727344915.jpg,
469,BCL0105,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,93,24,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3174207,101.2035944,55.11,3.43,Belum,-,-,Ependi,06/01/2021 12:23,200000,41344.27,-,Brown (1997),media/1622618096318.jpg,media/1622618108113.jpg,media/1622618122805.jpg,media/1622727433441.jpg,
470,BCL0106,Kolek Jambu,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,42,16,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3174289,101.2035781,57.36,3.43,Belum,-,-,Wazar,06/01/2021 12:25,200000,5533.17,-,Brown (1997),media/1622618170390.jpg,media/1622618179498.jpg,media/1622618162314.jpg,media/1622727542165.jpg,
471,BCL0107,Patate,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,78,21,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3174817,101.2034185,64.06,3.42,Belum,-,-,Darlisman,06/01/2021 12:27,200000,26494.32,-,Brown (1997),media/1622618254481.jpg,media/1622618266190.jpg,media/1622618282590.jpg,media/1622727618948.jpg,
472,BCL0108,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,20,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3175644,101.2033512,63.72,3.41,Belum,-,-,Ependi,06/01/2021 12:30,200000,5205.91,-,Brown (1997),media/1622618338955.jpg,media/1622618349713.jpg,media/1622618364566.jpg,media/1622727704443.jpg,
473,BCL0109,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,90,23,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3175755,101.2033463,63.21,3.41,Belum,-,-,Dahlan,06/01/2021 12:32,200000,38052.83,-,Brown (1997),media/1622618408722.jpg,media/1622618419755.jpg,media/1622618432548.jpg,media/1622727863964.jpg,
474,BCL0110,Kolek,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,44,10,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3175772,101.2033444,62.79,3.41,Belum,-,-,Dafit,06/01/2021 13:00,200000,6224.27,-,Brown (1997),media/1622618485482.jpg,media/1622618495097.jpg,media/1622618510131.jpg,media/1622727953539.jpg,
475,BCL0111,Balam,Palaquium hexandrum,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,65,21,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3175532,101.2033428,62.17,3.41,Belum,-,-,Risman,06/01/2021 13:03,200000,16704.14,-,Brown (1997),media/1622618620377.jpg,media/1622618630036.jpg,media/1622618594267.jpg,media/1622728098962.jpg,
476,BCL0112,Patate,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,42,10,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3173313,101.2032821,54.59,3.43,Belum,-,-,Parman,06/01/2021 13:08,200000,5533.17,-,Brown (1997),media/1622618689116.jpg,media/1622618697029.jpg,media/1622618680746.jpg,media/1622728193769.jpg,
477,BCL0113,Kolek,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,62,18,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.317646,101.2032029,68.14,3.39,Belum,-,-,Wazar ,06/01/2021 13:10,200000,14821.92,-,Brown (1997),media/1622618763469.jpg,media/1622618777170.jpg,media/1622618752820.jpg,media/1622728344136.jpg,
478,BCL0114,Patate,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,44,10,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.317604,101.203265,62.91,3.4,Belum,-,-,Gusperi,06/01/2021 13:15,200000,6224.27,-,Brown (1997),media/1622618832328.jpg,media/1622618843242.jpg,media/1622618821138.jpg,media/1622728429284.jpg,
479,BCL0115,Kolek Hitam,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,70,21,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3193268,101.2034314,57.21,3.22,Belum,-,-,Sahlan,06/01/2021 13:20,200000,20148.91,-,Brown (1997),media/1622620009397.jpg,media/1622620020618.jpg,media/1622619962866.jpg,media/1622728529964.jpg,
480,BCL0116,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,62,15,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3193295,101.2034325,56.17,3.22,Belum,-,-,Darlisman,06/01/2021 13:25,200000,14821.92,-,Brown (1997),media/1622620084892.jpg,media/1622620094100.jpg,media/1622620070835.jpg,media/1622729622329.jpg,
481,BCL0117,Modang Kapindiong,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,55,18,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3193799,101.2033336,61.69,3.22,Belum,-,-,Sahlan,06/01/2021 13:25,200000,10946.39,-,Brown (1997),media/1622620143559.jpg,media/1622620151935.jpg,media/1622620165771.jpg,media/1622729724086.jpg,
482,BCL0118,Kolek,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,73,18,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.31943,101.2032826,70.07,3.21,Belum,-,-,Gusperi,06/01/2021 13:30,200000,22405.79,-,Brown (1997),media/1622620228715.jpg,media/1622620243792.jpg,media/1622620216332.jpg,media/1622729811434.jpg,
483,BCL0119,Modang Kapindiong,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,73,23,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3194112,101.2032091,62.39,3.21,Belum,-,-,Ependi,06/01/2021 13:37,200000,22405.79,-,Brown (1997),media/1622620283557.jpg,media/1622620295824.jpg,media/1622620314080.jpg,media/1622729921000.jpg,
484,BCL0120,Kadondong,Spondias pinnata,Pohon Dewasa,icon/mature_tree.svg,Not Evaluated,42,10,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3193945,101.2031413,65.2,3.21,Belum,-,-,Dahlan,06/01/2021 13:40,200000,5533.17,-,Brown (1997),media/1622620363560.jpg,media/1622620375271.jpg,media/1622620352306.jpg,media/1622730007826.jpg,
485,POM0390,Kulim,Scorodocarpus borneensis,Pohon Dewasa,icon/mature_tree.svg,Not Defined,57,15,Hutan Adat Kampa,Mineral,Samping Kelulut Pomuan,0.3325915,101.2208771,36.62,1.93,Belum,-,-,Parman,5/31/2021 16:23,200000,11981.66,-,Brown (1997),media/1622625843010.jpg,media/1622625854361.jpg,media/1622625782751.jpg,media/1622625820770.jpg,
486,POM0391,Modang,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,57,16,Hutan Adat Kampa,Mineral,Samping Kelulut Pomuan,0.3326298,101.2209014,39.35,1.92,Belum,-,-,Wazar,5/31/2021 16:43,200000,11981.66,-,Brown (1997),media/1622625904422.jpg,media/1622625918648.jpg,media/1622625933818.jpg,media/1622625894208.jpg,
487,POM0392,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,18,Hutan Adat Kampa,Mineral,Samping Kelulut Pomuan,0.3325761,101.2209351,35.69,1.93,Belum,-,-,Gusperi,5/31/2021 16:41,200000,5205.91,-,Brown (1997),media/1622626013688.jpg,media/1622626022639.jpg,media/1622625997977.jpg,media/1622625983051.jpg,
488,POM0393,Rambutan,Nephelium lappaceum,Pohon Dewasa,icon/mature_tree.svg,Least Concern,58,16,Hutan Adat Kampa,Mineral,Samping Kelulut Pomuan,0.3325749,101.2209792,39.25,1.93,Belum,-,-,Parman,5/31/2021 16:57,200000,12520.63,-,Brown (1997),media/1622626067037.jpg,media/1622626075794.jpg,media/1622626091188.jpg,media/1622626057075.jpg,
489,POM0394,Keranji,Dialium indum,Pohon Dewasa,icon/mature_tree.svg,Not Evaluated,52,10,Hutan Adat Kampa,Mineral,Samping Kelulut Pomuan,0.3325663,101.2209798,35.15,1.93,Belum,-,-,Risman,5/31/2021 16:33,200000,9498.21,-,Brown (1997),media/1622626144173.jpg,media/1622626155264.jpg,media/1622626171133.jpg,media/1622626130054.jpg,
490,POM0395,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,66,17,Hutan Adat Kampa,Mineral,Samping Kelulut Pomuan,0.332565,101.2209957,37.76,1.93,Belum,-,-,Darlisman,5/31/2021 16:56,200000,17361.99,-,Brown (1997),media/1622626234519.jpg,media/1622626243732.jpg,media/1622626256797.jpg,media/1622626220329.jpg,
491,POM0396,Patate,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,46,18,Hutan Adat Kampa,Mineral,Samping Kelulut Pomuan,0.3325591,101.2210213,33.29,1.94,Belum,-,-,Wazar,5/31/2021 16:49,200000,6965.15,-,Brown (1997),media/1622626325151.jpg,media/1622626334597.jpg,media/1622626314890.jpg,media/1622626300102.jpg,
492,POM0397,Pohon Salam,Koompassia excelsa,Pohon Dewasa,icon/mature_tree.svg,Not Defined,78,16,Hutan Adat Kampa,Mineral,Samping Kelulut Pomuan,0.3328676,101.2212161,13.03,1.91,Belum,-,-,Parman,5/31/2021 16:42,200000,26494.32,-,Brown (1997),media/1622626425733.jpg,media/1622626440898.jpg,media/1622626463846.jpg,media/1622626407656.jpg,
493,POM0398,Modang,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,52,15,Hutan Adat Kampa,Mineral,Samping Kelulut Pomuan,0.3327325,101.221169,41.79,1.92,Belum,-,-,Sahlan,5/31/2021 16:55,200000,9498.21,-,Brown (1997),media/1622626532342.jpg,media/1622626542635.jpg,media/1622626522446.jpg,media/1622626505238.jpg,
494,POM0399,Simosiok,Stemonurus scorpioides,Pohon Dewasa,icon/mature_tree.svg,Not Defined,55,18,Hutan Adat Kampa,Mineral,Samping Kelulut Pomuan,0.3327315,101.2210437,29.01,1.92,Belum,-,-,Wazar,5/31/2021 16:51,200000,10946.39,-,Brown (1997),media/1622626584377.jpg,media/1622626599172.jpg,media/1622626610961.jpg,media/1622626573831.jpg,
495,POM0400,Kolek,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,20,Hutan Adat Kampa,Mineral,Samping Kelulut Pomuan,0.3328031,101.2210077,30.64,1.91,Belum,-,-,Gusperi,5/31/2021 15:48,200000,5205.91,-,Brown (1997),media/1622626674687.jpg,media/1622626687064.jpg,media/1622626698861.jpg,media/1622626660925.jpg,
496,POM0029,Pomponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,47,30,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3327435,101.2203966,32.02,1.89,Belum,-,-,Gusperi,05/08/2021 10:01,200000,7354.63,-,Brown (1997),media/1622963460307.jpg,media/1622963467752.jpg,media/1622963473941.jpg,media/1622963480995.jpg,
497,POM0030,Sasonduok,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,47,35,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3326928,101.2202558,31.93,1.89,Belum,-,-,Sahlan,05/08/2021 10:12,200000,7354.63,-,Brown (1997),media/1622963614186.jpg,media/1622963619896.jpg,media/1622963635903.jpg,media/1622963645488.jpg,
498,POM0035,Sasonduok,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,47,40,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3322536,101.220234,31.65,1.94,Belum,-,-,Gusperi,05/08/2021 10:15,200000,7354.63,-,Brown (1997),media/1622963776918.jpg,media/1622963786585.jpg,media/1622963800799.jpg,media/1622963811129.jpg,
499,POM0036,Pomponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,47,27,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3322437,101.2201707,32.45,1.94,Belum,-,-,Sahlan,05/08/2021 10:09,200000,7354.63,-,Brown (1997),media/1622963918639.jpg,media/1622963928919.jpg,media/1622963940692.jpg,media/1622963953466.jpg,
500,POM0040,Sasonduok,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,54,30,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3322178,101.2199582,33.65,1.93,Belum,-,-,Parman,05/08/2021 10:09,200000,10449.84,-,Brown (1997),media/1622964141643.jpg,media/1622964147732.jpg,media/1622964159349.jpg,media/1622964171375.jpg,
501,POM0041,Niawan,Garcinia mangostana,Pohon Dewasa,icon/mature_tree.svg,Not Defined,66,33,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3322419,101.2199656,32.17,1.93,Belum,-,-,Wazar,05/08/2021 10:30,200000,17361.99,-,Brown (1997),media/1622964275133.jpg,media/1622964279764.jpg,media/1622964285542.jpg,media/1622964291240.jpg,
502,POM0046,Pomponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,50,30,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3322436,101.2199647,31.49,1.93,Belum,-,-,Parman,05/08/2021 10:40,200000,8600.97,-,Brown (1997),media/1622964399285.jpg,media/1622964404627.jpg,media/1622964416155.jpg,media/1622964427966.jpg,
503,POM0055,Simosiok,Stemonurus scorpioides,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3325341,101.2195276,32.71,1.88,Belum,-,-,Sahlan,05/08/2021 11:05,200000,5205.91,-,Brown (1997),media/1622964537746.jpg,media/1622964545150.jpg,media/1622964554496.jpg,media/1622964562159.jpg,
504,POM0051,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,25,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3325778,101.2196736,31.82,1.88,Belum,-,-,Risman,05/08/2021 10:55,200000,5205.91,-,Brown (1997),media/1622964662896.jpg,media/1622964667935.jpg,media/1622964675688.jpg,media/1622964696258.jpg,
505,POM0053,Patate,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,54,30,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3324553,101.2194962,32.04,1.89,Belum,-,-,Gusperi,05/08/2021 11:00,200000,10449.84,-,Brown (1997),media/1622964791632.jpg,media/1622964805787.jpg,media/1622964822490.jpg,media/1622964829993.jpg,
506,POM0052,Kolek Salusui,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,63,30,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3324517,101.2195017,33.23,1.89,Belum,-,-,Gusperi,05/08/2021 10:49,200000,15434.23,-,Brown (1997),media/1622964956557.jpg,media/1622964951767.jpg,media/1622964938533.jpg,media/1622964931518.jpg,
507,POM0050,Kolek Ciminai,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3325086,101.2194953,31.04,1.88,Belum,-,-,Sahlan,05/08/2021 10:58,200000,5205.91,-,Brown (1997),media/1622965045088.jpg,media/1622965052900.jpg,media/1622965059307.jpg,media/1622965065548.jpg,
508,POM0055,Simosiok,Stemonurus scorpioides,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3325955,101.2194421,31.76,1.87,Belum,-,-,Sahlan,05/08/2021 11:05,200000,5205.91,-,Brown (1997),media/1622965153321.jpg,media/1622965162344.jpg,media/1622965172631.jpg,media/1622965189074.jpg,
509,POM0074,Kalakok,Anacardia ceylanicum,Pohon Dewasa,icon/mature_tree.svg,Not Defined,66,30,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3327563,101.2194439,30.67,1.86,Belum,-,-,Sahlan,05/08/2021 12:00,200000,17361.99,-,Brown (1997),media/1622965337409.jpg,media/1622965343738.jpg,media/1622965349620.jpg,media/1622965364029.jpg,
510,POM0054,Balam,Palaquium hexandrum,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,41,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3326925,101.2194764,32.38,1.86,Belum,-,-,Parman,05/08/2021 11:05,200000,5205.91,-,Brown (1997),media/1622965495551.jpg,media/1622965505871.jpg,media/1622965515211.jpg,media/1622965525894.jpg,
511,POM0059,Kolek Hitam,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,15,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3327423,101.2197137,32.81,1.87,Belum,-,-,Sahlan,05/08/2021 11:59,200000,5205.91,-,Brown (1997),media/1622965640045.jpg,media/1622965646191.jpg,media/1622965653060.jpg,media/1622965658778.jpg,
512,POM0067,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,18,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3330073,101.2196417,32.93,1.84,Belum,-,-,"Darlis
",05/08/2021 11:19,200000,5205.91,-,Brown (1997),media/1622965771530.jpg,media/1622965777742.jpg,media/1622965785895.jpg,media/1622965791258.jpg,
513,POM0066,Tampui Acek,Baccaurea macrocarpa,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,26,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3330242,101.2194591,32.63,1.83,Belum,-,-,Wazar,05/08/2021 11:35,200000,5205.91,-,Brown (1997),media/1622965888121.jpg,media/1622965892258.jpg,media/1622965900492.jpg,media/1622965913162.jpg,
514,POM0065,Kolek,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,42,19,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3330453,101.2195382,32.81,1.83,Belum,-,-,Sahlan,05/08/2021 11:21,200000,5533.17,-,Brown (1997),media/1622966000747.jpg,media/1622966006429.jpg,media/1622966011645.jpg,media/1622966019546.jpg,
515,POM0072,Timah Timah,Melaleuca leucadendra,Pohon Dewasa,icon/mature_tree.svg,Not Defined,44,25,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3328263,101.2194274,46.56,1.85,Belum,-,-,Parman,05/08/2021 11:58,200000,6224.27,-,Brown (1997),media/1622966132252.jpg,media/1622966137683.jpg,media/1622966148461.jpg,media/1622966154265.jpg,
516,POM0077,Kolek Siminai,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,54,17,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3325075,101.2193818,46.83,1.88,Belum,-,-,Darlis,05/08/2021 11:57,200000,10449.84,-,Brown (1997),media/1622966235249.jpg,media/1622966239235.jpg,media/1622966245962.jpg,media/1622966251395.jpg,
517,POM0080,Mudo Kapangke,-,Pohon Dewasa,icon/mature_tree.svg,Not Defined,57,27,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3324382,101.2192735,46.17,1.88,Belum,-,-,Gusperi,05/08/2021 12:12,200000,11981.66,-,Brown (1997),media/1622966354873.jpg,media/1622966359752.jpg,media/1622966365437.jpg,media/1622966370293.jpg,
